"Mercy, n., Yegunfa.","Milk, n., Nwánwá.",,
"Merit, v., Gi.","Milk, v., Kan; Kan nwánwá.",,
"Mesh, n., Didia.","Milky, adj., Nwánwányi.",,
"Meshwork, n., Tagwanlifa.","Mill, n., Tswanko.",,
"Message, n., Tuṇnyà.","Mill (flour), n., Yígotá.",,
"Messenger, n., Tuṇci.","Mill, v., Giania.",,
"Messiah, n., Almasihu","Milled, adj., Niagi.",,
"Messy, adj., Kpiatia.","Millet, n., Ekpan.",,
"Metal, n., Eshîn.","Millet (finger), n., Tamba.",,
"Metalworker, n., Zashîn.","Millet, n., Kpàyì.",,
"Meteor, n., Aradu.","Millet (bulrush millet), n., Mayi.",,
"Method, n., Kpatuṇ; Ekpa etuṇ.","Millet (cultivar), n., Kuyi.",,
"Meticulous, adj., Tsoníṇ; Tsoníṇmǐ.","Mill-house, n.,Yigota",,
"Meticulously, adv., Níṇtsonyǐ.","Mill stand, n., Tákùṇ kpa.",,
"Million, n., Kpowùrù; Kpo wùrù.","Miss (contact), v., Lèba.",,
"Millionaire, n., Zawókpowúrú.","Miss (pass by), v., Dogba.",,
"Millipede, n., Èkwàṇ.","Miss (a dear one), v., Sáyé.",,
"Millstone, n., Mítá.","Miss (address for a girl or lady), n.,",,
"Mime, v., Sanmi.",Yanna; Yaya nna.,,
"Mimosa, n., Gabaruwa.","Missile, n., Vugu.",,
"Mince, n., Giania.","Missing (loneliness), n., Yesa.",,
"Mince, v., Gin.","Missing, adj., Cinbo.",,
"Mincemeat, n., Nakanginginci.","Mission grass, n., Kasuwa.",,
"Mind, n., Nyạgbạn.","Mist, n., Wutu.",,
"Mine, adj.,Nyami.","Mistake, n., Bicicin.",,
"Mine, n., Kárákuṇ; Cikárákuṇ.","Mistake, make, v., Cinbici.",,
"Mine, v., Gbà cikárá.","Mister, n., Yanda; Yaya nda.",,
"Miner, n., Kárágbàci; Cikárágbàci.","Mistrust, v., Jin zato.",,
"Mineral, n., Cikárá.","Mistrust, n., Zato.",,
"Mingle, v., Tsa.","Mite, n., Mukugi.",,
"Miniature, n., Kpiasugi.","Miter, n., Gangafu.",,
"Mint, n., Tamwátswáṇgi.","Mix (ingredients), v., Zhìṇ.",,
"Minuscule, n., Figi.","Mixed blessing, n., Banna alheri.",,
"Minute, adj., n.,Gikagi","Mixture, n., Lántsa.",,
"Minute (small), n., Kpiásúgǐ.","Mizzle, n., Mishinmishingi.",,
"Minute(time), n., Kagigi; Eka gigi.","Moan, v., Gbindun.",,
"Mire, n., Dotsan; Edo tsan.","Moat, n., Bangushe; Eban gushe.",,
"Mirror, n., Zàyěle.","Mob (crowd), n., Bege.",,
"Miscarriage, n., Gbakonyi.","Mobile, adj., Kégà.",,
"Miscarry, v., Nyi gbako.","Mobile, n., Gàké.",,
"Mischief, n., Bànnạ.","Mobility, n., Èké.",,
"Miser, n., Boyedinci.","Mock, v., Jin tsama.",,
"Miserable, adj., Ei.","Mock, n., Tsama.",,
"Miserliness, n., Boyedin.","Mode, n., Mámi.",,
"Miserly, adj., Dinboye.","Moderate, adj., Zázá.",,
"Misfortune, n., Bǎrìmà.","Modern, adj., Zhiankarago.",,
"Misgiving, have, v., Jin kokanto.","Modernize, v., Go zhiankara.",,
"Misgiving, n., Kokanto.","Modest, adj., Gbàyà.",,
"Miss (a mark), v., Pia.","Modesty, n., Yàgbà.",,
"Miss (disappear), v., Ciṇbo.","Modify, v., Zhegba.",,
"Moisten, v., Da.","Morn, n., Asuba.",,
"Mohair, n., Ranta.","Morning, n., Lazhin.",,
"Moisture, n., Yètò.","Morning glory, n., Edzògi.",,
"Molar, n., Kokoroko.","Morning glory (swamp), n., Daman.",,
"Mold, v., Mi.","Morning glory vine, n., Lakankpo.",,
"Mole, n., Eshiáṇkó.","Moron, n., Tatanawungi.",,
"Moment, n., Kákùn.","Morphology, n., Kpikpemiyé.",,
"Momentarily, adv., Kákùnyi.","Morrow, n., Yeli.",,
"Momentous, adj., Kpiàṇkùṇ.","Morrow, v., Liye.",,
"Mommy, n., Mámá.","Morsel, n., Loma",,
"Mona (monkey), n., Dǎkò.","Mortar, n., Donci.",,
"Monarch, n., Kuti.","Mortar (cannon), n., Bindigako.",,
"Monday, n., Fonbà; Efo bàci.","Mortar (cement), n., Longoro.",,
"Money, n., Ewó.","Mosque, n., Salaba; Saraba.",,
"Money (coin), n., Akpa.","Mosquito, n., Emagi.",,
"Moneybag, n., Gurawo.","Mosquito net, n., Èdě magi.",,
"Mongoose, n., Nyakan; Nyankangi.","Moss, n., Ègiṇ.",,
"Mongrel, n., Gikatamba; Egi","Most, adj., Dokundo.",,
katamba.,"Motel, n., Ecindan.",,
"Monitor, v., Danye.","Mother, n., Ǹmá.",,
"Monitor lizard, n., Ebo.","Mother-in-law, n., Bayiwo.",,
"Monkey, n., Ebe.","Motherless child, n., Céyagi.",,
"Monkey (black), n., Dako.","Motion, n., Tiántiá.",,
"Monkey (small), n., Kánạ.","Motion, vt., Tiá.",,
"Monster, n., Wáká.","Motive, n., Tiárí.",,
"Month, n., Etswafo; Etswa efo.","Motor, n., Tiági; Tiántiági.",,
"Monument, n., Kutiba.","Motorcycle, n., Kurugbàtiági.",,
"Mood, n., Bugba.","Motorcycle (informal), n., Pupugi.",,
"Moon, n., Etswa.","Mould, v., Mi.",,
"Moon, v., Ce.","Mouldy, adj., v., Rufugi.",,
"Moonlight, n., Efiá.","Mould, n., Rufu.",,
"Mooring-pole, n., Enyangudu.","Moult, v., Sannyi.",,
"Mop, n., Mamaka.","Mound, n., Dankun",,
"Morass, n., Gbodonji.","Mountain, n., Pati.",,
"More, adj., Jesun.","Mountain beaver, n.,Gbaragi",,
"Moreover, prep., Be acinga e be.","Mount Sinai, n., Pátí Siṇa.",,
"Mouse, n., Kòshiangi.","Mumbling, n., Kanajikanaji; kanaji.",,
"Mouse (field), n., Ndǎkó dagbagi.","Mumps, n., Gboringbori.",,
"Mouse (striped, field), n., Gbárági.","Municipality, n., Zhigwala;",,
"Moustache, n., Gbenyi.",Ezhigwala.,,
"Mouth, n., Misun; Emi.","Murder, n., Kpònu.",,
"Mouth (biology), n., Egbê.","Murder, v., Wu kpònu.",,
"Mouth organ, n., Binakun.","Murderer, n., Kpònugi.",,
"Move (general term), v., Kiá.","Murky, adj.,Tsuna",,
"Move (biological), v., Ma.","Muscle, n., Nyavun.",,
"Movement, n., Èkiá.","Muse, v., Lolo.",,
"Movie, n., Kiánkiági.","Mushroom, n., Munu.",,
"Mow, v., Gbě.","Mushroom (edible), n., Baci.",,
"Mown, v., Gbě","Mushily, adv., Nyamanyamanyi.",,
"Mr., n., Àmà.","Mushy, adj., Dubú.",,
"Mrs., n., Àmá.","Music, n., Ètò.",,
"Much, adj., adv., Kùngba.","Musician, n., Torokoci.",,
"Mucky, adj., Shiakia.","Musk, n., Zúda.",,
"Mucus, n., Ecin.","Musket, n., Agba.",,
"Mucus (dried), n., Ecin kankanigi.","Musketeer, n., Agbaci.",,
"Mucus (running), n., Ecin worogi.","Muskrat, n., Eshinuwan; Eshigi",,
"Mud, n., Edò.",nuwan.,,
"Muddle, v., Ta yeteyete.","Muslim, n., Mùsùlìmi.",,
"Muddle, n., Yeteyete.","Muslin, n., Sata.",,
"Mudy, adj., Ciankian.","Mussel, n., Àkàngu.",,
"Mud house, n., Kodondo.","Mussy, adj., Taratara.",,
"Mudu (Cereal Measure), n., Gwayì.","Must, aux, Tile.",,
"Muezzin, n., Ladan.","Muster, v., Dankun.",,
"Mug, n., Lema.","Muster, n., Kundan; Ekundan.",,
"Mug (fool), n., Nyazhé.","Mutant, n., Kpambasogi",,
"Muggy, adj., Tsaman.","Mute, adj., Sagi.",,
"Mule, n., Dzǎka.","Muted, adj., Sagisagi.",,
"Muller, n., Gintun.","Mutiny, v., Jin tawaye.",,
"Multiply, v., Bekpan.","Mutiny, n., Tawaye.",,
"Multitude, n., Eji.","Mutual, adj., Kunsun.",,
"Mum, adj., Wanfugi.","Muzzle, n., Gunmika.",,
"Mumble, v., Ta kanaji.","-mycete, n., Kuru-",,
"My Lord!, interj., Ebà!",,,
"Myself, pron., Mitso.",,,
,114,,
N,,"Neck, n., Kòrò.",
,,"Necklace, n., Èman.",
"Nab, v., Ga.",,,
,,"Necklace (with red and white beads),",
"Nag, v., Tin.",,,
,,"n., Egbàgi.",
"Nail (finger), n., Vùndùṇnù.",,,
,,"Necktie, n., Èdě kpako; Ekpako.",
"Nail, n., Kòntó.",,,
,,"Need, n., Èyé.",
"Nail, v., Kàṇ kòntó; Kàṇ.",,,
,,"Need, v., Yéyé.",
"Naked, adj., Guruntu.",,,
,,"Needle, n., Ekin; Ekin bubwarwa.",
"Naked (stark), adj., Kafa.",,,
,,"Needle case, n., Malifi.",
"Name, n., Eyě.",,,
,,"Needlework, n., Enajin.",
"Name, v., Saye.",,,
,,"Needleworker, n., Enajinci.",
"Namesake, n., Mànkaye.",,,
,,"Needy, n., Taloncijinci.",
"Nap (sleep), n., Égé.",,,
,,"Needy, adj., Jin talonci.",
"Nap (cloth), n., Gǎla.",,,
,,"Neem, n., Nimu.",
"Napalm, n., Aubaru.",,,
,,"Negate, v., Nàmi.",
"Nape (back of the head), n., Kpata.",,,
,,"Negation, n., Minà; Eminà.",
"Nape (back of the neck), n., Kpatsùṇ.",,,
,,"Negative, adj., Minàci.",
"Narcissist, n., Karagba.",,,
,,"Neglect, v., Ceyé.",
"Narrate, v.,Sannya; San enya.",,,
,,"Neglect, n., Yěcé.",
"Narrow, adj., adv., Pin.",,,
,,"Negotiate, v., Gbáfá.",
"Nation, n., Kinma; Kin ma.",,,
,,"Negotiation, n., Èfágbá.",
"National, adj., Kinmaci.",,,
,,"Negotiator, v., Ewunganci.",
"Native, n., Kîṇci.",,,
,,"Negro, n., Kòlo.",
"Natural, adj., Mayizhegi.",,,
,,"Neigh, v., Fegi.",
"Nature, n., Mayizhe; Mayi nyizhe.",,,
,,"Neighbour, n., Èmìlegǔṇci.",
"Nausea, n., Nyangbagun.",,,
,,"Neighbourhood, n., Emilegunmi.",
"Nauseate, v., Gunnyagban.",,,
,,"Neonate, n., Biputu.",
"Nauseating, adj., Nyagbangun.",,,
,,"Nephew, n., Magi.",
"Navel, n., Koro.",,,
,,"Nerve, n., Dìṇkiṇ; Edìṇ èkiṇ.",
"Nay, interj., Awa.",,,
,,"Nervous, adj., Babagi.",
"Near (in place), adj., v., Tsoba.",,,
,,"Nest, n., Esan, Esan elugi.",
"Near (in time), adv., v., Tsotso.",,,
,,"Net, n., Esa.",
"Nearly, adv., La.",,,
,,"Net (a large type), n., Kpatangi.",
"Neat, adj., Ṇáṇǎ.",,,
,,"Net (cast net), n., Birigi.",
"Necessary, adj., Tintin.",,,
,,"Net (gill-net), n., Eshé.",
"Necessitate, vt., iv., Tin.",,,
"Necessity, n., Tintingi.",,,
,115,,
"Net (packing net, a type),","Nigerian, n., Nàṇjéríyàci.",,
"n.,Sạngbàrà.","Nigh, adv., adj., Kòkó.",,
"Net (packing net, a type), n., Dídìa.","Night, n., Yeshi.",,
"Net (drift-net), n., Akowoji.","Nightjar, n., Èniàṇgi.",,
"Net (fish-net), n., Cìndzàṇwạn.","Night owl, n., Gbigbi.",,
"Net (flax), n., Cèyì; sèyì.","Nightshade, n., Ledu.",,
"Net (scoop net), n., Ekwá.","Nighttime, n., Gandu.",,
"Net-maker, n., Esaluci.","Night watchman, n., Yeshipaci.",,
"Netter, n., Esaceci.","Nimble, adj., Fan; Fangwa.",,
"Nettle, n., Yèrènkpè.","Nine, n., Gutwani.",,
"Nettle tree, n., Gimaci.","Ninepins, n., Cegba.",,
"Network, n., Satu, Esatu","Nineteen, n., Eshi din nini.",,
"Neuroma, n., Dìṇkiṇgiwùṇ.","Ninety, n., Shini be guwo e.",,
"Neuron, n., Dìṇkiṇgi.","Ninth, adj., Twanici.",,
"Neutralize, v., Vun.","Nip (bite), v., Ma.",,
"Never, adv., Dèdé; Dèdédèdè.","Nip (pinch), v., Ko vundunnu.",,
"Nevertheless, n., Dúdù.","Nippily (swiftly), adv., Cacanyi.",,
"New, adj., Woro.","Nipple, n., Ebetigi.",,
"New Testament, n., Alikawoli Woro.","Nit, n.,Amadigi",,
"News, n., Èsàṇ.","Niter, n., Nalegi; Nakanlegi.",,
"Newspaper, n., Bàrífùsàṇ.","Nitrogen, n., Mạnzhìsuṇ.",,
"Next, v., adv., Mitu.","No, Inerj., adv., Atan.",,
"Next (second), adj., Baci.","Noah, n., Nuwu; Nuhu.",,
"Next day, n., Yeli.","Nobleman, n., Saraki.",,
"Next day, n., Yeli.","Nobility, n., Sarakizhi.",,
"Next tomorrow, n., Sokpazhin","Nocturnal, adj., Súkó.",,
"Nibble, v., Sa gi.","Nod, v., Duti.",,
"Nice (good), adj., Ge.","Node, n., Ètà.",,
"Nice (fine), adj., Sa.","Noise, n., Dùkú.",,
"Nice (person), adj., Guru.","Noise, make, v., Kudu.",,
"Nick, n.,Bitagi","Noisy, adj., Kúdù.",,
"Niff, to give, adj., v., Honyi.","Nomad, n., Bororo.",,
"Niff, n., Honyigi.","Nonsense, n., Nana.",,
"Niger, River, n., Èdù.","Nonsensical, adj., Nanagi.",,
"Niger, God of, River, Ndǎdùmạ.","Nook, n., Lungu.",,
"Nigeria, n., Nàṇjéríyà.","Noon, n., Yisà.",,
"Noose, n., Tofa.","Number, v., Bà dókuṇgi.",,
"Nope, interj., Hinyi.","Number, n., Dókuṇgi.",,
"Nor, conj., Kon.","Numbering, n., Dókuṇgibà.",,
"Norm, n., Ezhi.","Numeral, n., Dángùgi.",,
"Normal, adj., Ezhigi.","Numerology, n., Kpikpedángùgi.",,
"Normally, adv., Zhizhi.","Numerous, adj., Dángùnyǐ.",,
"North, n., Tifin.","Nupeman, n., Nupenci.",,
"Nose, n., Eyè.","Nurse, v., Kpa.",,
"Nosebag, n., Buruganu.","Nurse, n., Guṇcikpaci.",,
"Nosebleed, v., Tigban.","Nut (fruit), n., Ekò.",,
"Nostril, n., Eyefo.","Nut sedge, n., Dokopo.",,
"Not, adv., …à.","Nutrient, n., Sanmuku.",,
"Notable, n., Banzhini.","Nutmeg, n., Kpokogi.",,
"Not at all, interj., Lonyíà.",,,
"Notch, n., Kotagi.",,,
"Note (banknote), n., Fìntóró.",,,
"Note (writing), n., Nyago.",,,
"Note, v., Da nyago.",,,
"Not even, conj., Atan a.",,,
"Not ever, adv., Dede; Dededede.",,,
"Nothing, n., Nyadondo… a.",,,
"Notice, v., Lwa.",,,
"Notice, n., Lulwa.",,,
"Notification, n., Miwa; Emiwa.",,,
"Notify, v., Wami.",,,
"Notion, n., Rúfi.",,,
"Noun, n., Yéci.",,,
"Novel, n., Wowe.",,,
"No way! Interj., Atan!",,,
"Now, adv., Gbání.",,,
"No wonder!, excl., Bómájiṇ.",,,
"Now then, adv., Gáṇciṇ.",,,
"Nucleus, n., Suṇkò.",,,
"Nude, adj., Yavun.",,,
"Nudge, v., Kungwa.",,,
"Numb, adj., v., Ta; Tami.",,,
O,,"Occasionally, adv., Cefoce.",
,,"Occipital bone, n., Ekpáko.",
"Oak, n., Yénsùnci.",,,
,,"Occiput, n., Kpata.",
"Oar, n., Wàlà.",,,
,,"Occult, n., adj., Wuru.",
"Oasis, n., Eto.",,,
,,"Occupation, n., Gbáfá.",
"Oat, n., Bodzo.",,,
,,"Ocean, n., Ègîn.",
"Oath, n., Sokozhi.",,,
,,"October, n., Zalatswa.",
"Oath, take an, v., Zhi soko.",,,
,,"Odd, adj., Shebe.",
"Oatmeal, n., Pupu.",,,
,,"Odour, n., Ewu.",
"Obedience, n., Egangba.",,,
,,"Of, prep., Ṇyá.",
"Obedient, adj. Egangbaci.",,,
,,"Of course, Zam.",
"Obese, adj., Rwatwà.",,,
,,"Of course not, interj., Aba.",
"Obesity, n., Arwatwà.",,,
,,"Off, adj., adv., Kpelo.",
"Obey, v., Gbagan; Gba egan.",,,
,,"Offend, v., Nyi nyạgbàṇ.",
"Object, n., Piri.",,,
,,"Offensive, adj., Sun.",
"Object, v., Má.",,,
,,"Offer, v., Ga.",
"Oblation, n., Dìdirífù.",,,
,,"Offer, n., Nyagâ.",
"Obligation, n., Pipaba.",,,
,,"Offering (ritual sacrifice), n., Èfù.",
"Oblige, v., Paba.",,,
,,"Office, n., Tuṇbà; Etuṇbà.",
"Obligatory, adj., Pipabaci.",,,
,,"Officer, n., Zàtuṇbà.",
"Obligatory (religious), adj., Farila.",,,
,,"Official, adj., Tuṇbàci.",
"Oblong, n., adj., Ewá.",,,
,,"Offing (soon), n., Kiti.",
"Oboe, n., Aligeta.",,,
,,"Offspring, n., Gicin.",
"Obscene, adj., Lombudu.",,,
,,"Ogle, v., Cinye.",
"Obscenity, n., Lulombudu.",,,
,,"Oh my!, interj., Sáiko!",
"Obscure, adj., Yégan.",,,
,,"Oil, n., Emí.",
"Obscurity, n., Ganyé.",,,
,,"Oil palm (young one), n., Làlègi.",
"Observation, n., Yege.",,,
,,"Oil palm kernel, n., Tsakpa.",
"Observe, v., Geye.",,,
,,"Oil palm leaves, n., Dzundzwa nagi.",
"Obstinate, adj., Ganbwa.",,,
,,"Oil palm nut (unripe), n., Cendzu.",
"Obstruct, v., Gètu.",,,
,,"Oil palm seedling, n., Lalegi.",
"Obstruction, n., Gigètu.",,,
,,"Oil palmtree, n., Yikunnu;",
"Obtain, v., De; de go.",,,
,,Yikunnuci.,
"Obtund, v., Tinmi; Tin mi.",,,
,,"Oily, adj., Ciamia.",
"Obtuse, adj., Dugban.",,,
,,"Ointment, n.,Emigi",
"O’clock, adv., Efin.",,,
,,"OK! interj., To.",
"Occasional, adv., Cefo.",,,
,118,,
"Okay! interj., To.","Only, adv., adj., Kkaka.",,
"Okra, n., Kpami.","Onus, n., Dimu.",,
"Okra (cultivar), n., Ròkò.","Ooze, v., Gbì.",,
"Okra (leaf), n., Kpanfini.","Opaque, adj., Ludò.",,
"Okra (powder), n., Tsuku.","Open, v., Kpe.",,
"Okra soup, n., Gbàngìṇnì.","Opened, adj., Kpikpeci.",,
"Old (person), adj., Kuku.","Opener, n., Èkpé.",,
"Old (thing), adj., Gbakó.","Opening (first), adj., Kati.",,
"Old (dated), adj., Jinfo.","Opening (hole), n., Foro; Eforo.",,
"Olden, adj., Kukuru.","Opening (small hole), n., Fígǐ; Fífígǐ.",,
"Old Testament, n., Alikawoli Gbako.","Openly (publicly), adv., Yegada; Eye",,
"Oleaginous, adj., Tswakwanyi.",gada.,,
"Olive, n., Esha.","Operate, v., Shitun.",,
"Ominous, adj., Núko.","Operation, n., Tunshi.",,
"Omnibus, n., Shaliàkuci.","Opine, v., Jinye.",,
"Omit, v., Baci.","Opinion, n., Yejin.",,
"On, prep., Ta.","Opportune, adj., De gwada.",,
"On (plural), prep., Kpe.","Opportunity, n., Gwabà.",,
"On (light), v., Dan.","Opposite, n., Kpàṇgwa.",,
"One, n., Niní; Nní.","Opposition, n., Kpàṇgwagi.",,
"One (alike), Ení.","Oppress, v., Yibaba.",,
"One by one, adv., Nininini.","Oppression, n., Bayiba.",,
"Once, adv., Zunni.","Oppressor, n., Bayibaci  Azwalumi.",,
"One hundred, n., Shitsun.","Opt, v., Kǐṇ.",,
"One hundred and twenty, n.,","Option, n., Kikǐṇ.",,
Shitswanyi.,"Or, conj., Kó.",,
"One hundred and forty, n.,","Oracle, n., Guru.",,
Shitwaba.,"Orange, n., Gèmu.",,
"One hundred and sixty, n.,","Orb, n., Bugé.",,
Ogbogunni.,"Orchestra, n., Gale, Angale.",,
"One hundred and eighty, n.,","Order (command), v., Zoló.",,
Gwasan.,"Order (command), n., Lozo.",,
"One thousand, n., Kpotsun.","Order (arrangement), n., Tánạ; Tá",,
"Onerous, adj., Yǐkì.",enạ.,,
"Onion, n., Lowoci.","Orderly, adj., Wandan.",,
"Onitsha, n., Nitsa.","Ore, n., Kùjá.",,
"Acheulian, n., Ashulici.","Acid grind, n., Ego tìgì.",,
"A cheval, adv., Ebanba.","Acid house, n., Èmì tìgì.",,
"Achieve, v., Tsatí; Tsa etí.","Acidic, adj., Gìtì.",,
"Achieved status, n., Kiṇnigíró títsaci.","Acidify, v., Bátìgì.",,
"Achievement, n., Títsa; Etítsa.","Acidimetre, n., Dǎmutìgì.",,
"Achievement age, n., Yatí Títsa.","Acidity, n., Gìtìgìtì.",,
"Achiever, n., Zàtítsa.","Acid jazz, n., Jazì tìgì.",,
"Achilles, n., Akilìsì.","Acidophil, n., adj., Bamgìtì.",,
"Achilles heel, n., Bòkùn Akilìsì.","Acidophilic, adj., Bamgìtì.",,
"Achilles jerk, n., Fùrùkpà Akilìsì.","Acidophilus, n., Bamgìtì.",,
"Achilles tendon, n., Borogo Akilìsì.","Acidophilus milk, n., Nwánwá",,
"Aching (body), n., Titán.",bamgìtì.,,
"Aching (head), n., Sisán.","Acidosis, n., Gbàntìgì.",,
"Achiral, adj., Ràgwaci.","Acid protease, n., Dzòngikòci tìgì.",,
"Achkan, n., Akâni.","Acid rain, n., Ele tìgì.",,
"Achlorhydria, n., Ràgónumạnu.","Acid reflux, n., Jèzhìnró tìgì.",,
"Achondrite, n., Ràkpórogi.","Acid rock, n., Tákùṇkó tìgì.",,
"Achondroplasia, n., Ràkizhì.","Acid salt, n., Esaṇ tìgì.",,
Achoo! Interj. Acu!,"Acid test, n., Mimàciṇlě tìgì.",,
"Achromat, n., Ràyénuci.","Acid test ration, n., Tòntòrí",,
"Achromatic, adj., Ràyénu.",Mimàciṇlě tìgì.,,
"Achromatic colour, n., Nutsa","Acidulate, v., Fiátìgì.",,
ràyénu.,"Acidulous, adj., Tìgìfiági.",,
"Achromatic lens, n., Lówòci ràyénu.","Aciduria, n., Vìdìnnìtìgì.",,
"Achromatic prism, n., Èdìngi","Acierate, v., Leléfà.",,
ràyénu.,"Acinus, n., Kposun.",,
"Achromatopsia, n., Ràleyénu.","Ack ack, n., Ákù àkù.",,
"Acicular, n., Kiṇgi.","Ack-emma, n., Àkù emaṇ.",,
"Acid, n., Tìgì.","Ackee apple, n., Yìlà.",,
"Acidaemia, n., Gìatìgì.","Ackee apple tree, n., Yìlànci.",,
"Acid anhydride, n., Ràmạnuwạnri","Ackerman steering, n., Tsótsógi",,
tìgì.,Àkùmaṇ.,,
"Acid chloride, n., Gónugici tìgì.","Acknowledge, v., Yèkpikpe.",,
"Acid deposition, n., Cíṇcíṇta tìgì.","Acknowledgement, n., Kpikpeyè.",,
"Acid drop, n., Etò tìgì.","Aclinic line, n., Esùn ràtsòkpé.",,
"Acidemia, n., Gìatìgì.","ACLU, n., ACLU.",,
"Or else, adv., Kacin a.","Outsized, adj., Danbo.",,
"Organism, n., Gwalana.","Outskirt, n., Kpèsa.",,
"Organize, v., Gbena.","Oven, n., Ṇyàkùṇ.",,
"Organization, n., Nagbe.","Over, adv., v., Tu.",,
"Organization (cooperate body), n.,","Over, adj., Eti.",,
Gbenagi.,"Overall, adj., adv., Kikiri.",,
"Origin, n., Èpá.","Overawe, v., Fiakun.",,
"Original, adj., Páci.","Overcoat, n.,Barimashi",,
"Originate, v., Pá.","Overcooked, adj., Dugudu.",,
"Ornament, n., Sutura.","Overdone, adj., Dugudu.",,
"Orogenesis, n., Kakanfaripati.","Overestimate, v., Zhin riga.",,
"Orogeny, n., Kanfaripati.","Overestimation, n., Rigazhin.",,
"Orphan, n., Ekuṇgi; Kuṇgi.","Overflow, v., Beya.",,
"Orthopedic drug, n., Baban.","Overhang, v., Dzagba.",,
"Orthopedics, n., Baban.","Overhead, adj., Tifin.",,
"Ostrich, n., Wúlú.","Overlap, v., Kutá.",,
"Other, pron., adj., Ndoci.","Overlay, v., Rikpe.",,
"Other (each), pron., Dozhì.","Overloaded, adj., So.",,
"Otherwise, adv., Kokwa.","Overnight, n., Liye.",,
"Otter, n., Wonniengi; Eshì nuwạṇ;","Overseas, adj., Làkpàn.",,
Eshìgi Nuwạṇ.,"Overshadow, v., Rukpe.",,
"Our, pron., Nyayi.","Overshoe, n., Wufi.",,
"Ourselves, pron., Yitso.","Oversized, adj., Zan.",,
"Oust, v., Bòyé.","Oversized (clothing), adj., Tsa.",,
"Out, n., adj., De.","Overt, adj., Yónyǐ.",,
"Outback, n., Zabi.","Overtake, v., Cedzo.",,
"Outbuilding, n., Gbavun.","Overstate, v., Sada.",,
"Outdated, adj., Yakace.","Overthrow, v., Bòsá.",,
"Outfit, n., Ninke.","Overturn, v., Zhèkpe.",,
"Outgrowth, n., Kutù.","Overweight, adj., Putu.",,
"Out of reach, adv., Ce.","Overwhelm, v., Pazo.",,
"Outland, n., Dàdêkó.","Owe, v., Gigbata; Gi gbata.",,
"Outlandish, adj., Dàdêkógi.","Owl (general term), n., Yǐshìgi.",,
"Outrageous, adj., Bǎdàdà.","Owl (night), n., Gbìgbì.",,
"Outreach, n., Emitádạn.","Owl(screech-owl), n., Gàlú; Gàlúgi.",,
"Outright, adj., Kpalanyi.","Own, v., Wun.",,
"Owner, n., Nyạntsǒ.",,,
"Ownerless, adj., Wana.",,,
"Oyo, n., Eya; Biniya.",,,
"Oyster, n., Gbako.",,,
,121,,
P,,"Palm, n., Gwada.",
,,"Palm (cocoanut), n., Yikunnu kpota.",
"Paca, n., Etsukoshiangi.",,,
,,"Palm doom, n., Goriba.",
"Pace, n., Ètà.",,,
,,"Palm fronds, n., Edzugi yikunnu.",
"Pacification, n., Shishiṇyagbàṇ.",,,
,,"Palm fruit, n., Yikunnu.",
"Pacify, v., Shi nyagbàṇ.",,,
,,"Palm kernel, n., Yikunu.",
"Pack, n., Èkpo.",,,
,,"Palm kernel oil, n., Èdǐṇ.",
"Pack, v., Pakpo.",,,
,,"Palm nut, n., Yikunnu tsakpa.",
"Package, n., Vodin.",,,
,,"Palm nut fibre, n., Èkáṇ.",
"Package, v., Dinvo.",,,
,,"Palm oil, n., Emidzuru.",
"Packed, adj., Èkpopaci.",,,
,,"Palm tree, n., Efu.",
"Packet, n., Lefe.",,,
,,"Palm tree snake, n., Jǎsò.",
"Packing, n., Fúfù.",,,
,,"Palm wine, n., Munge.",
"Packing net, n., Sạngbàrà.",,,
,,"Pamper, v., Gotitugwa.",
"Pact, n., Eganlashishi",,,
,,"Pamphlet, n.,Kundi",
"Pad, n., Eka.",,,
,,"Pan, n., Kpánùgi.",
"Paddle, n., Etè.",,,
,,"Pancake, n., Bambara.",
"Paddle, v., Pá.",,,
,,"Pancreas, n., Gbangbara.",
"Paddleboat, n., Eyambara.",,,
,,"Pandemonium, n., Gbodoni.",
"Padlock, n., Cedangi.",,,
,,"Pane, n., Lefa.",
"Padlock, v., Cedan.",,,
,,"Pangolin, n., Gagula.",
"Pagan, n., Bólò.",,,
,,"Panhandler, n., Babagi.",
"Page, n., Èkpě.",,,
,,"Panhandle, v., Jin babagi.",
"Pajamas, n., Jampú.",,,
,,"Panic, n., Nyạgbànkinni.",
"Paillasse, n., Kpembo.",,,
,,"Panic, v., Nyạgbàn a nikin.",
"Pain, n.. Eta.",,,
,,"Panicle, n., Yìshi.",
"Pain, v., Tạn.",,,
,,"Pannier, n., Waga.",
"Paint, n., Karo.",,,
,,"Panoply, n.,Kutufani",
"Paint, v., Tạn karo.",,,
,,"Pant (underwear), n., Emije. Cf.",
"Painting, n., Karogi.",,,
,,Urine.,
"Pair, n., Goya.",,,
,,"Pant (shallow breathe), v., Kpashi.",
"Pal, n., Gwala.",,,
,,"Pant (shallow breathe), n., Eshi.",
"Palace, n., Emitsu.",,,
,,"Pap, n., Ebé.",
"Pale, adj., Bía.",,,
,,"Pap (without Koko), n., Boro.",
"Pale (spike), n., Turiki.",,,
,,"Pap (sour), n., Banga.",
"Palisade, n., Gagi; Egagi.",,,
,,"Papa, n., Bàbǎ.",
"Pall, n., Epa.",,,
,122,,
